index,Year,Country,Spending (2020 USD),Percent of GDP,Percent of Government Spending,Spending per Capita
3411,1999,Mauritania,47.79780723839807,0.0227363788853198,,12.474503556675458
3412,2000,Mauritania,62.56535872574271,0.0292800544546354,,14.402400098706572
3413,2001,Mauritania,87.50978657983697,0.0400238442248896,,19.19041056617317
3414,2002,Mauritania,62.6487144557798,0.0273938350984676,,13.060164656208052
3415,2003,Mauritania,99.26450585872216,0.0399527571653133,,21.858295515239583
3416,2004,Mauritania,102.10634640837716,0.0383812011166648,0.1246774085712375,
3417,2005,Mauritania,86.43482828957404,0.0305155577623303,0.1064661654135338,22.04353063772785
3418,2006,Mauritania,101.12205857727228,0.0269364721669718,0.1100055002750137,26.319466643186512
3419,2007,Mauritania,,,,
3420,2008,Mauritania,117.27717796129264,0.03059333957503,0.1195409782697159,37.416075193105456
3421,2009,Mauritania,117.658290080393,0.0313532417025638,0.1240467759202832,33.841535329191295
3422,2010,Mauritania,,,,
3423,2011,Mauritania,,,,
3424,2012,Mauritania,139.89938254362494,0.0226164145872258,0.0981695971718299,38.38681207061297
3425,2013,Mauritania,138.02505634978152,0.0212736836265404,0.0992879058478728,37.782416418020354
3426,2014,Mauritania,134.8043362852996,0.0215590696284,0.0919418758256274,36.84668803437881
3427,2015,Mauritania,128.52485229795823,0.0210312366907098,0.0840175981623158,32.85497224214513
3428,2016,Mauritania,141.94841698138353,0.0209078614855797,0.1029737323853718,32.67648318188756
3429,2017,Mauritania,148.12680445935553,0.020422734109028,0.1044952234455958,33.56743371309566
3430,2018,Mauritania,158.2190926669729,0.0211248208745744,0.1122328869929296,36.11477469461416
3431,2019,Mauritania,160.7961622852141,0.019806632087102,0.1144246039431382,35.8811212939679
3432,2020,Mauritania,198.53003721424776,0.0245166359356945,0.1311840233256635,42.69463165897801
3433,2021,Mauritania,211.10098765594591,0.0237816219837779,0.1254482570310366,48.3634540060909
3434,1988,Mauritius,9.17271541637995,0.0021964229683087,,4.521024410453214
3435,1989,Mauritius,12.470270663097248,0.0029001622888741,,6.049667152955421
3436,1990,Mauritius,15.542879849588491,0.0034609533468559,0.0144858325374084,8.696562965409468
3437,1991,Mauritius,17.48429387739302,0.0036742178589798,0.0170259067357512,9.828520492889954
3438,1992,Mauritius,18.086404995433533,0.0035442407333599,0.0167451275774409,10.55179911111668
3439,1993,Mauritius,17.501553388991823,0.0033025420197249,0.0170506499327655,9.806574343939143
3440,1994,Mauritius,18.253538240136912,0.0033314555753763,0.014464297846321,10.640804543584554
3441,1995,Mauritius,18.90556963015723,0.0033282560109328,0.014573334164433,11.910867564719252
3442,1996,Mauritius,17.67112021412561,0.0029339018437528,0.0137993362569633,11.360348588673917
3443,1997,Mauritius,14.661915497580774,0.002340788927524,0.0111141026331376,8.493783747821338
3444,1998,Mauritius,13.494224335959796,0.0020281481777653,0.0099033580632565,7.259003368889511
3445,1999,Mauritius,14.164917454917612,0.002081352833638,0.0096868884540117,7.687762508222563
3446,2000,Mauritius,14.668693070032448,0.0020071881608957,0.00853125,7.898854540712952
3447,2001,Mauritius,14.813621907566368,0.0019458038910299,0.0082101032934601,7.5186058467979775
3448,2002,Mauritius,15.15501931602262,0.0019627003388306,0.0079660874674725,7.9051879468846895
3449,2003,Mauritius,15.553880984422214,0.001871027738672,0.007542600228526,9.00159424414971
3450,2004,Mauritius,14.709882966238668,0.0016621684973624,0.0069646786334684,8.992715392131437
3451,2005,Mauritius,14.968791769052322,0.0016776965356618,0.006885977139671,8.908468122904257
3452,2006,Mauritius,14.676828101904665,0.0016065103727441,0.0068506013505414,8.806409961091848
3453,2007,Mauritius,14.326049835714269,0.0014272503928122,0.0065417287764228,9.426490066958694
3454,2008,Mauritius,15.888767603961128,0.0015595207103506,0.0067795314124915,12.57480947901336
3455,2009,Mauritius,17.11406348313797,0.0016777718367402,0.006582309119759,12.311990249648224
3456,2010,Mauritius,15.553178024960308,0.0014869055543829,0.0061013471198816,11.918603295242113
3457,2011,Mauritius,16.029355643026783,0.0015203525209664,0.0063177076787734,13.998415981908266
3458,2012,Mauritius,15.37337552121839,0.0014279440115901,0.0062497659614304,13.297868808702708
3459,2013,Mauritius,21.121881626484644,0.0019127436579779,0.0078233459274229,18.48677002076576
3460,2014,Mauritius,17.36935371673315,0.0015421030347241,0.0065564881688246,15.707416135852132
3461,2015,Mauritius,16.989889788863394,0.0014613569882871,0.0058186410219049,13.571569033769514
3462,2016,Mauritius,21.965703894872384,0.0017986728462502,0.0072894722123827,17.432201290149163
3463,2017,Mauritius,21.18871436895428,0.0017104074575514,0.0068189745378444,17.906255254055832
3464,2018,Mauritius,20.528506547591924,0.0016249181826682,0.0064307095161343,18.08768274833596
3465,2019,Mauritius,19.92266348620703,0.0015292790713543,0.0053491326963981,16.8581944873704
3466,2020,Mauritius,18.478399388301263,0.0016328095221858,0.0048964320206393,14.527043544261998
3467,2021,Mauritius,19.398090989850893,0.0016955766459839,0.0051572975760701,15.505089031868636
3468,1988,Mexico,1965.708330613772,0.0053614537418479,,12.15406361724598
3469,1989,Mexico,2083.4370295337203,0.0051725582937663,,14.002547417902656
3470,1990,Mexico,1973.361658486736,0.0043308103547403,0.0171880914289174,14.424937187270276
3471,1991,Mexico,2080.503827283113,0.0043540230078229,0.0196852540494153,17.063324183714013
3472,1992,Mexico,2309.301254531116,0.004694546557312,0.022432059873912,20.953776241607866
3473,1993,Mexico,2464.6652417422574,0.0044278549389495,0.0219525794546371,23.954644149866137
3474,1994,Mexico,3098.410488000472,0.0051883032705708,0.0251364297927058,29.23026841018136
3475,1995,Mexico,2588.448841623014,0.0045089153123705,0.0218009097567389,17.047395049178796
3476,1996,Mexico,2747.671619050021,0.0047648477790675,0.0209419240963555,20.213996185156205
3477,1997,Mexico,2753.135104240117,0.0045809585369137,0.0201203657275285,23.084641766521248
3478,1998,Mexico,2839.341489889308,0.0045045048724978,0.0208431659346607,23.56150009877058
3479,1999,Mexico,2987.350188925549,0.0046098877556609,0.0208702800379176,27.21354066830492
3480,2000,Mexico,3083.506631424923,0.0044604782044975,0.0210722831780338,30.65171394645681
3481,2001,Mexico,3051.2899491497465,0.004426570039616,0.0207544885464676,32.19874051759712
3482,2002,Mexico,2949.4817162577456,0.0042160600246496,0.0197959609681319,31.19701758870625
3483,2003,Mexico,2941.8119564697927,0.0040591654664996,0.0179823761363969,28.72010168991994
3484,2004,Mexico,2834.1528160489497,0.0036489872267815,0.0170254033905363,27.310778021454155
3485,2005,Mexico,2879.8185500671275,0.003559589310175,0.0160902724073839,29.46516652577223
3486,2006,Mexico,2700.696951360603,0.0031117193574723,0.0137873389295968,28.21802732233516
3487,2007,Mexico,3623.952482875276,0.0040116391795238,0.0170104494941117,38.68277881235774
3488,2008,Mexico,3603.635670648822,0.0039051322748877,0.0140810925036893,39.11613160358374
3489,2009,Mexico,4327.503314243274,0.0050155627469771,0.0180449284052081,40.13936827992882
3490,2010,Mexico,4121.501621787438,0.0045273449263424,0.0163593320795022,41.974804230157325
3491,2011,Mexico,4499.0889450850045,0.0046577780287055,0.0168051163484119,47.52546386284046
3492,2012,Mexico,4763.08232766135,0.0047598728077371,0.016870660102487,48.74938668948942
3493,2013,Mexico,5038.462370317732,0.0050791945495299,0.0182853424650565,54.47536652719998
3494,2014,Mexico,5263.5718307007255,0.0051382995730754,0.0183796574093528,56.1563195962132
3495,2015,Mexico,4943.46927210444,0.0046667612242258,0.0169724171491291,44.87877539362478
3496,2016,Mexico,5527.838669847114,0.0049506441369678,0.0180995703586519,43.27208241480172
3497,2017,Mexico,5008.528790468192,0.0043651029638343,0.0169816163103145,40.568988241593296
3498,2018,Mexico,5601.549868965311,0.0047749420514203,0.0186069856618955,46.27525949568405
3499,2019,Mexico,6156.986026949561,0.00523250156647,0.0201613952821463,52.13212715610506
3500,2020,Mexico,8044.880863737901,0.0074920016172506,0.0258321597899815,62.39582468210544
3501,2021,Mexico,7772.778714630583,0.0068013076334278,0.0240412635831721,66.64132742833264
3502,1988,Moldova,,,,
3503,1989,Moldova,,,,
3504,1990,Moldova,,,,
3505,1991,Moldova,,,,
3506,1992,Moldova,,,,
3507,1993,Moldova,36.45655398538285,0.0053006715758144,,
3508,1994,Moldova,32.21980998251348,0.0077379406729029,,
3509,1995,Moldova,40.64363811896148,0.0092596593679973,0.0220345207491737,3.0743583053313093
3510,1996,Moldova,38.77696526338553,0.0090669365629923,0.020941943127962,3.5576022153159808
3511,1997,Moldova,39.50154002883385,0.0090277252095021,0.0196485233097388,4.062237745337385
3512,1998,Moldova,25.97134112848678,0.0062485522816917,0.0159842961301177,2.494275364543267
3513,1999,Moldova,20.61323784326649,0.0051129914294901,0.0154867256637168,1.417649075723856
3514,2000,Moldova,15.77418605369408,0.0038728249927285,0.0113828448120841,1.2112295884996147
3515,2001,Moldova,17.413098836496875,0.0040259231659649,0.0136428317324795,1.42389916958219
3516,2002,Moldova,20.417246809155,0.0041984658708172,0.013657340640323,1.6702662049818062
3517,2003,Moldova,22.18772353901964,0.0041638126446517,0.0124284015994812,1.9762143629757976
3518,2004,Moldova,19.825844190384856,0.0036097903653612,0.0103702242152466,2.2500014282881726
3519,2005,Moldova,23.078664636546804,0.0040023511183468,0.0107824842587292,2.8757825666250247
3520,2006,Moldova,29.331836438748564,0.0048263446559304,0.011976711948988,3.9675585521545655
3521,2007,Moldova,33.33038531431844,0.0051619354165891,0.0120853599754611,5.500841112113704
3522,2008,Moldova,41.02868656697142,0.006085356171256,0.0146643177205009,8.958339533281038
3523,2009,Moldova,29.667699808195355,0.0045788664907611,0.0101077625570776,6.077693330568214
3524,2010,Moldova,22.62426866227996,0.0026287917456208,0.0077098276506781,4.487449405343504
3525,2011,Moldova,24.973941857425693,0.0027294960036609,0.0083823026458974,5.630537801528195
3526,2012,Moldova,25.615715458280647,0.0027407991661781,0.0081406808774251,5.856249466131253
3527,2013,Moldova,28.47955701681817,0.0028126154586377,0.0086696407849609,6.554729358110288
3528,2014,Moldova,31.18730713573409,0.0028985260927829,0.0086803374315713,6.767876218421385
3529,2015,Moldova,31.8827769353165,0.0029762549515633,0.0093286310266225,5.662445245511649
3530,2016,Moldova,37.819565418668816,0.0034032987292439,0.0112999132840566,6.746435336872248
3531,2017,Moldova,37.03764645210933,0.0031931862614729,0.0104761206074389,7.6172809219598365
3532,2018,Moldova,39.53621517000527,0.003263751096225,0.0105403546444328,9.231167208792003
3533,2019,Moldova,44.83040485079281,0.0035507304675612,0.0113214697144243,10.637973923589866
3534,2020,Moldova,44.53378065710319,0.0037483846251866,0.0105069941999317,11.039608492093008
3535,2021,Moldova,51.3670975397365,0.0041161360906193,0.0116006749299062,12.995343733094968
3536,1988,Mongolia,,0.0634124344738177,0.1395998138669148,
3537,1989,Mongolia,,0.0625119508141262,0.1258699837109433,
3538,1990,Mongolia,133.45827251225964,0.0428138537530826,0.0915416731096335,
3539,1991,Mongolia,90.73548234596976,0.032315351247489,0.085351787773933,49.97218873244579
3540,1992,Mongolia,40.02852314435384,0.0190943719983614,0.0724247614387081,14.731115114471358
3541,1993,Mongolia,38.08257496125148,0.0171236270542571,0.0475638849382942,6.211711425312866
3542,1994,Mongolia,33.123617489705666,0.0165435558131062,0.0550309477913606,7.190193519712161
3543,1995,Mongolia,46.717970104483896,0.0162050592646532,0.0551005684933483,9.260726190276715
3544,1996,Mongolia,39.476899713473614,0.0177694736936812,0.0560997202115219,9.325937372335735
3545,1997,Mongolia,36.02513105584331,0.0163873482170005,0.0513370508399154,8.001966761723406
3546,1998,Mongolia,37.36641264919239,0.0190653754569998,0.0489557089663477,8.455364997440512
3547,1999,Mongolia,38.193666670430375,0.0183501230582209,0.0513325101251815,7.584958703985586
3548,2000,Mongolia,48.553669134783135,0.0202248060815309,0.0618147403288773,10.12330394215738
3549,2001,Mongolia,44.38829182252176,0.0178165840784985,0.0518326424764666,9.555667485057034
3550,2002,Mongolia,48.64090029018233,0.0179556721143697,0.0509935856096759,10.348804099298778
3551,2003,Mongolia,45.98432804497664,0.0150969431652768,0.045308752048305,9.855492598955678
3552,2004,Mongolia,50.08479144905673,0.0138273006263925,0.0437778511305495,11.11742510280855
3553,2005,Mongolia,48.518215117549445,0.0101728588491723,0.0470195467459184,11.796503256815695
3554,2006,Mongolia,59.42934939202246,0.0096165669610895,0.0438249580064535,15.314429261742948
3555,2007,Mongolia,77.62168291360288,0.0105327216611991,0.0378350358146906,21.80488018251277
3556,2008,Mongolia,71.30829140007569,0.0082330674541482,0.031546059752535,25.36089336359811
3557,2009,Mongolia,46.073423246027886,0.006296982251398,0.0231571964752656,14.07395138400696
3558,2010,Mongolia,57.59972709986064,0.0076299724566629,0.0241642686610283,20.16754320108956
3559,2011,Mongolia,78.72284431576621,0.0083727023668878,0.0220730672558154,31.46492713259177
3560,2012,Mongolia,96.29297243090711,0.0092430561849008,0.0256326189583204,40.22044953233415
3561,2013,Mongolia,89.08258496139801,0.0082231148989426,0.0255766515239626,35.900093640519
3562,2014,Mongolia,96.17851778842072,0.0085972525833079,0.0267464176980329,35.75320914792098
3563,2015,Mongolia,95.42180469302906,0.0086584130158073,0.0280815816925082,33.93364570050367
3564,2016,Mongolia,97.6956662902311,0.0086349519120233,0.0217733806702724,31.53363541790881
3565,2017,Mongolia,96.71122156152776,0.007653009107651,0.0236863296894083,28.102679350096807
3566,2018,Mongolia,100.5434350190916,0.007309211857349,0.0257037151807183,30.305201848520856
3567,2019,Mongolia,103.26681580039832,0.0070760953200821,0.0223339059180239,30.92387074935005
3568,2020,Mongolia,112.17838765008575,0.0076531021702243,0.0210084393534968,34.221594768177475
3569,2021,Mongolia,101.30101450898675,0.0065543303838371,0.0173456064073758,32.5209069500274
3570,1988,Montenegro,,,,
3571,1989,Montenegro,,,,
3572,1990,Montenegro,,,,
3573,1991,Montenegro,,,,
3574,1992,Montenegro,,,,
3575,1993,Montenegro,,,,
3576,1994,Montenegro,,,,
3577,1995,Montenegro,,,,
3578,1996,Montenegro,,,,
3579,1997,Montenegro,,,,
3580,1998,Montenegro,,,,
3581,1999,Montenegro,,,,
3582,2000,Montenegro,,,,
3583,2001,Montenegro,,,,
3584,2002,Montenegro,,,,
3585,2003,Montenegro,,,,
3586,2004,Montenegro,,,,
3587,2005,Montenegro,78.95334319799555,0.0269436332580307,0.0705627705627705,98.72048560304044
3588,2006,Montenegro,77.96491955308278,0.0229071210726616,0.0538461538461538,100.88643285706046
3589,2007,Montenegro,70.50748329093253,0.0174405978443569,0.0397794741306191,103.5330235907831
3590,2008,Montenegro,80.31087995552963,0.0187218185878335,0.0366330390920554,137.04731558570597
3591,2009,Montenegro,73.74568812170607,0.0184375942546853,0.0359141184124918,123.08730000869706
3592,2010,Montenegro,75.25675549911034,0.0181434774678489,0.0388888888888888,120.34432996097534
3593,2011,Montenegro,73.26008942498531,0.0174896715984885,0.0386332882273342,127.00266210702644
3594,2012,Montenegro,64.92358545316198,0.0165646333448269,0.0362448418156808,108.16645575370876
3595,2013,Montenegro,58.860027003342914,0.0145226272179705,0.0316885139519792,103.57227328672674
3596,2014,Montenegro,61.80388558690006,0.0147227149715927,0.0332962720732504,107.72570660688736
3597,2015,Montenegro,61.32636874790191,0.0140371623967526,0.0302648967551622,90.73592871448386
3598,2016,Montenegro,66.89469464135333,0.0141127981632844,0.029699308142629,98.42831197770415
3599,2017,Montenegro,68.59677479296926,0.0136277638600831,0.0289318518518518,104.67338595053124
3600,2018,Montenegro,72.85881016521786,0.0136929476410928,0.0290236363636363,120.00892229461752
3601,2019,Montenegro,75.1101176051623,0.013344127397844,0.0303458888378502,117.77413778841408
3602,2020,Montenegro,82.98187621110225,0.0166909915019006,0.032,132.13674555908
3603,2021,Montenegro,93.034998825167,0.0174294562304316,0.0375337533753375,157.051262737347
3604,1988,Morocco,1718.9946368872716,0.0412851581775316,,38.373039859259805
3605,1989,Morocco,1858.831819511508,0.0439291741336161,,40.669859180571954
3606,1990,Morocco,1825.4417906823423,0.0414882504070243,0.1450021379469131,43.12171935325532
3607,1991,Morocco,1917.060103475328,0.0414284293740366,0.1580369843527738,45.46499249459321
3608,1992,Morocco,1901.8350656508649,0.0429804827877282,0.1511296178894588,47.7821381072537
3609,1993,Morocco,2006.5301391415453,0.0465557168740475,0.1581092094539527,47.86031497353121
3610,1994,Morocco,2059.8971804369503,0.0449381938880622,0.1629825653798256,51.35607954952145
3611,1995,Morocco,1897.1612765129985,0.043474104939692,0.1600396189284643,53.267344622474965
3612,1996,Morocco,1892.093865237912,0.0394909292657436,0.1761395374818455,52.84770438750622
3613,1997,Morocco,1981.6289859854264,0.0419265940634305,0.1778011642932314,50.47557200325871
3614,1998,Morocco,2005.259486083124,0.0345633436073729,0.1703428213720219,51.40376081337169
3615,1999,Morocco,1418.0147845506494,0.0242076323622306,0.1213568980975424,35.41645919668309
3616,2000,Morocco,1561.502166235455,0.0268517230679106,0.1090424485620992,36.23752970085067
3617,2001,Morocco,2326.215651695791,0.037261358827697,0.1452658997937135,50.48127497056008
3618,2002,Morocco,2213.2513215567724,0.0349178799247955,0.1249913488822756,50.07212107491862
3619,2003,Morocco,2344.373166431351,0.034942075415127,0.133974309668487,61.08283484705972
3620,2004,Morocco,2278.579471718501,0.0324946757487646,0.1226654863213204,64.33750030058273
3621,2005,Morocco,2364.6179610265435,0.0325799678207967,0.1051285644223358,66.69068100086875
3622,2006,Morocco,2387.192449769369,0.0310979633409935,0.1106090419577947,69.29377945342476
3623,2007,Morocco,2458.4152846396523,0.0304695366406602,0.1065254246439253,77.27988222188104
3624,2008,Morocco,2742.320011037888,0.0318350142755722,0.1041111886548891,93.38105947731236
3625,2009,Morocco,2928.3263671228306,0.0328865184646812,0.1081203357594338,95.68321719623955
3626,2010,Morocco,3134.4148138276614,0.0339079610106242,0.1091352859135285,97.7276329355226
3627,2011,Morocco,3157.2650705968845,0.0329749523520352,0.0975643194995147,101.96751130521156
3628,2012,Morocco,3384.340529192112,0.0346275007931537,0.0983284827740956,102.36149557308664
3629,2013,Morocco,3866.423156701676,0.0380578290120645,0.1155621535891461,120.5822848776646
3630,2014,Morocco,3833.739316456811,0.0367785635244484,0.1107830723309234,118.40818098824812
3631,2015,Morocco,3539.5980551286534,0.0323015334784149,0.1041762151927659,94.28696560309577
3632,2016,Morocco,3561.166270138144,0.0321952644098666,0.1044478301784125,94.71707252885489
3633,2017,Morocco,3665.91945521919,0.0318304123871317,0.1059254128862446,97.2839867171689
3634,2018,Morocco,3687.576747627601,0.0311858755477666,0.1048964833357519,102.60781439240893
3635,2019,Morocco,3764.8782199557672,0.0309993597018716,0.1047361051747262,102.03234912954788
3636,2020,Morocco,4830.956393511692,0.0428102888137033,0.1169902714505078,130.88121138716622
3637,2021,Morocco,4997.414174245335,0.0418351299275294,0.1319637422257509,144.01838359104218
3638,1988,Mozambique,68.96623735377511,0.0530903328050713,0.1112956810631229,5.004914594561184
3639,1989,Mozambique,86.52190980261638,0.0594349142280524,0.1247881355932203,6.17437963398644
3640,1990,Mozambique,78.54204426923806,0.0586129753914988,0.1139130434782608,6.514129488354777
3641,1991,Mozambique,77.42512134172557,0.0261203208488343,0.1075156576200417,5.387419211621435
3642,1992,Mozambique,77.50256760926555,0.0296844542513085,0.1011463250168577,4.317355654891001
3643,1993,Mozambique,83.57053465712853,0.0287088387025102,0.0996965756393584,4.130991733378328
3644,1994,Mozambique,97.97207891987702,0.0330350171181452,0.107369448511469,4.8745445493119135
3645,1995,Mozambique,43.54254420261598,0.0146048234605693,0.0582786568892319,2.161408529803048
3646,1996,Mozambique,39.51885466059734,0.0111168167118258,0.060091539937989,2.258006953684982
3647,1997,Mozambique,43.86396228367567,0.0110274139236448,0.0521001181652164,2.5623359651950715
3648,1998,Mozambique,52.133377038146605,0.0113921166552745,0.0593848340270023,2.9299879470212744
3649,1999,Mozambique,62.54483128740886,0.0124586939078367,0.0576079151041251,3.277440944912843
3650,2000,Mozambique,64.79071699026223,0.0128445790695831,0.0542925227023893,3.125646931051637
3651,2001,Mozambique,73.85449103943533,0.012421712394688,0.0431382234296534,2.777917680922051
3652,2002,Mozambique,76.4645606585319,0.0127363564169322,0.0483016278449163,2.8517153569792137
3653,2003,Mozambique,75.61432400919814,0.0128094221116848,0.0487917896615638,3.0919943382688526
3654,2004,Mozambique,82.78838112711041,0.013624211148071,0.0550478882085099,3.89888031014451
3655,2005,Mozambique,63.69980680767734,0.0094623188119203,0.0413283814130247,3.0373744064726025
3656,2006,Mozambique,57.17047617391532,0.0080946727177905,0.029990338958663,2.724816687630511
3657,2007,Mozambique,64.24325834981911,0.0066895389816373,0.0303403083135148,3.166398941383608
3658,2008,Mozambique,66.79711916658825,0.0066492166187922,0.0304237085339954,3.757662869039964
3659,2009,Mozambique,73.77705394373285,0.0070542260842236,0.0267571308289408,3.6821493515264088
3660,2010,Mozambique,95.05432254945988,0.0089190227344571,0.032653793210415,4.215108435916284
3661,2011,Mozambique,88.35770925584335,0.0082655322493466,0.0281357891994006,4.9144692837525685
3662,2012,Mozambique,98.85623951355444,0.0085072600767817,0.0296474635857603,5.5946809855193225
3663,2013,Mozambique,114.24983206665246,0.0093018222970771,0.0289502695130493,6.177071099063411
3664,2014,Mozambique,128.01340082298174,0.0098075949386584,0.0243252897994177,6.610068058759253
3665,2015,Mozambique,122.98949059111727,0.0084028527415069,0.0257078164426407,4.956501974195013
3666,2016,Mozambique,134.67019985808938,0.0092958455701374,0.0320083806421804,3.9692313801317054
3667,2017,Mozambique,136.04636655020735,0.0098796441525179,0.0339905692041947,4.511793997129498
3668,2018,Mozambique,186.91256657860868,0.0133533654635569,0.0422303519077253,6.663122214862681
3669,2019,Mozambique,201.14723070840807,0.0141998694334012,0.0468989940142279,7.161013050452216
3670,2020,Mozambique,288.25894594244045,0.0202060472751337,0.0618655548476094,9.22281062045882
3671,2021,Mozambique,220.10264346976072,0.0151119001405329,0.0431556648463364,7.725503720922454
3672,1988,Myanmar,241.8164193256989,0.0214085227496294,,6.3677300923464175
3673,1989,Myanmar,429.66140958963047,0.0295910673319108,,13.508007016162102
3674,1990,Myanmar,510.9043605171561,0.0339589051013222,,19.693373245378936
3675,1991,Myanmar,443.4262362990102,0.0317100459309857,,22.50363058383467
3676,1992,Myanmar,513.7007705437574,0.0335451793339882,,32.32059045593039
3677,1993,Myanmar,591.273870706939,0.0352310856153263,,48.07203599649506
3678,1994,Myanmar,628.3472532884381,0.0354112112764238,,64.58674807070751
3679,1995,Myanmar,668.0331590072851,0.0368483237946253,,89.56492143104515
3680,1996,Myanmar,713.3417649515263,0.0349342786434,,105.1795442650144
3681,1997,Myanmar,593.1832119378275,0.0231372237705347,,106.1702780031874
3682,1998,Myanmar,488.8739737846743,0.0200890121108613,0.1048386642877645,128.7649459818664
3683,1999,Myanmar,484.19267487551616,0.0173138335784836,0.0976537003424504,150.49654740784794
3684,2000,Myanmar,652.9613248630932,0.0200119922180272,0.1120463152122796,193.29119025764007
3685,2001,Myanmar,585.2231877060798,0.0156256149129695,0.1062393551906751,200.41116393864368
3686,2002,Myanmar,426.1859903026767,0.0112750816122083,0.1006707918609393,230.60577786963177
3687,2003,Myanmar,634.1366437171513,0.0167046227508033,0.1502323870919441,502.3803090987578
3688,2004,Myanmar,708.072005882037,0.0165722703145488,0.1372737273450147,614.7334256427232
3689,2005,Myanmar,716.1716184118692,0.0135460116507252,0.1186302303882867,673.2229264728334
3690,2006,Myanmar,,,,
3691,2007,Myanmar,,,,
3692,2008,Myanmar,,,,
3693,2009,Myanmar,,,,
3694,2010,Myanmar,,,,
3695,2011,Myanmar,,,,
3696,2012,Myanmar,2969.236076315884,0.0389936581081379,0.2151216527223505,57.75150885587357
3697,2013,Myanmar,3264.971488686671,0.0404449393581922,0.1792697121032671,45.64894478343384
3698,2014,Myanmar,3288.262752138537,0.0378950595344932,0.1593772866879247,45.387347441979735
3699,2015,Myanmar,3816.696153020222,0.043013674283219,0.1776819910753783,48.44954427266038
3700,2016,Myanmar,3650.545650663572,0.0408656292130442,0.1745108608181435,46.29624130704501
3701,2017,Myanmar,3464.454522822447,0.0364893211419969,0.1753744468331234,41.62300845266436
3702,2018,Myanmar,2356.6759419764567,0.0230745700609346,0.1122026983989929,28.47554326995268
3703,2019,Myanmar,2279.5594080520304,0.0214621318929889,0.1081034096869885,28.348175520580217
3704,2020,Myanmar,3208.2804602972856,0.0295459077983316,0.1381426738945417,45.91488950447606
3705,2021,Myanmar,2994.535109338396,0.0333493983033476,0.1540328934391947,38.45967694814717
3706,1988,Namibia,,,,
3707,1989,Namibia,,,,
3708,1990,Namibia,,,,
3709,1991,Namibia,197.30718032461496,0.0561525495153813,0.1543436293436293,98.08111096625288
3710,1992,Namibia,144.2523246956131,0.0425041876046901,0.115228673370094,82.11026653219028
3711,1993,Namibia,85.14727335205883,0.0246452375833154,0.0685146443514644,45.11609024375225
3712,1994,Namibia,67.03695859315745,0.017512338730626,0.0561182019977802,35.77826328895802
3713,1995,Namibia,73.82540179641028,0.0194789863056823,0.0583313693141645,41.914324438331285
3714,1996,Namibia,78.40877495651827,0.0190360402371594,0.0552707930367504,39.96604641344035
3715,1997,Namibia,96.44476389412536,0.0230135514297653,0.0658299180327868,49.26948196601996
3716,1998,Namibia,102.3680193202682,0.0232183724519665,0.0658391186236039,45.56144830182514
3717,1999,Namibia,138.6235365993645,0.0312403306903887,0.0868514784946236,59.95802560555792
3718,2000,Namibia,124.81319492637633,0.0270673279864921,0.0778847321753917,51.47509553638453
3719,2001,Namibia,147.1170499964686,0.0300874087986708,0.0880922165820643,53.04670090429379
3720,2002,Namibia,145.32611626136455,0.0261784537918537,0.087023831863389,47.51201867097855
3721,2003,Namibia,143.21459563548643,0.0262491288264622,0.0837180473625716,68.8925436546476
3722,2004,Namibia,151.49942394613527,0.025275896811078,0.0882774140752864,87.52472635385178
3723,2005,Namibia,167.71306045086894,0.026452053014553,0.0946420269642027,99.10842146810072
3724,2006,Namibia,176.77561279256022,0.0250124939843778,0.0945974798739936,101.24768397772606
3725,2007,Namibia,197.3735556790913,0.0261042455712991,0.1000918373700267,113.68942380665366
3726,2008,Namibia,247.5415661590613,0.0313726157424659,0.1104912844727985,130.3230647005932
3727,2009,Namibia,260.96562011992125,0.0337436368373617,0.1055740432612312,143.92889487951672
3728,2010,Namibia,284.6357934342536,0.0351474397546307,0.1050153734852595,187.13501718102697
3729,2011,Namibia,300.742600011328,0.035745889549471,0.0929145272024462,205.65202803674265
3730,2012,Namibia,296.0497869788086,0.0316651318521044,0.0903661272232014,187.77380575969133
3731,2013,Namibia,311.9317336148965,0.0306623324211499,0.083699953315697,174.5562831971504
3732,2014,Namibia,458.70094455616015,0.042034296143047,0.1035088108463026,236.4522717530677
3733,2015,Namibia,502.8866049095407,0.0440539105456635,0.1036775544125948,223.84608425764813
3734,2016,Namibia,446.30542519359136,0.037725499640618,0.0950873417144939,180.4022262964848
3735,2017,Namibia,405.7423840839222,0.0334616994997331,0.0924683655670481,189.79656463630403
3736,2018,Namibia,388.4696307628476,0.0314065956263563,0.0917348094434563,186.0984821502475
3737,2019,Namibia,370.8592153880968,0.0309293264176138,0.0881311578171091,165.95570740955267
3738,2020,Namibia,368.2247388875394,0.0322712973053882,0.0841312069037279,144.91331715369515
3739,2021,Namibia,346.181823031912,0.0300171992334371,0.0822418807561803,155.33796226697018
3740,1988,Nepal,69.60903403602961,0.0108379060151353,,1.9859675455132748
3741,1989,Nepal,75.79025406223069,0.0110654314487672,,1.969701076186602
3742,1990,Nepal,78.96289105260931,0.0107715440550785,,2.0063047408302923
3743,1991,Nepal,80.97176358216413,0.0109660964850337,,1.8258005620229083
3744,1992,Nepal,84.12012275833318,0.0107468976820416,,1.8862241897033607
3745,1993,Nepal,87.69639145979058,0.0105055255388421,,1.8078007527214444
